LB,01585,0,T,TREND.TRACE1,20240515T133837.135Z,20240515T134123.431Z
TR,TREND.TRACE1,0,100,1,1,,0,0,2
20240515T133837.135Z,32.081604,192
20240515T133841.243Z,31.26967,192
20240515T133845.338Z,30.463444,192
20240515T133849.463Z,29.663168,192
20240515T133853.588Z,28.869087,192
20240515T133857.713Z,28.081442,192
20240515T133901.823Z,27.300474,192
20240515T133905.946Z,26.526423,192
20240515T133910.073Z,25.75952,192
20240515T133914.183Z,25,192
20240515T133918.307Z,24.248096,192
20240515T133922.478Z,23.504036,192
20240515T133926.634Z,22.768047,192
20240515T133930.744Z,22.040356,192
20240515T133934.884Z,21.321178,192
20240515T133939.009Z,20.610737,192
20240515T133943.135Z,19.909248,192
20240515T133947.291Z,19.216927,192
20240515T133951.384Z,18.533981,192
20240515T133955.525Z,17.860619,192
20240515T133959.701Z,17.197048,192
20240515T134003.775Z,16.54347,192
20240515T134007.947Z,15.900082,192
20240515T134012.103Z,15.267081,192
20240515T134016.275Z,14.644661,192
20240515T134020.416Z,14.03301,192
20240515T134024.525Z,13.432315,192
20240515T134028.666Z,12.842759,192
20240515T134032.806Z,12.264521,192
20240515T134036.963Z,11.697778,192
20240515T134041.118Z,11.142702,192
20240515T134045.228Z,10.599463,192
20240515T134049.369Z,10.068225,192
20240515T134053.479Z,9.54915,192
20240515T134057.603Z,9.042397,192
20240515T134101.728Z,8.548121,192
20240515T134105.791Z,8.066472,192
20240515T134109.900Z,7.597595,192
20240515T134114.009Z,7.141635,192
20240515T134118.181Z,6.69873,192
20240515T134122.306Z,6.269015,192
20240515T134123.431Z,0,64
LB,01596,0,T,TREND.TRACE2,20240515T133837.135Z,20240515T134123.431Z
TR,TREND.TRACE2,0,100,1,1,,0,0,2
20240515T133837.135Z,96.679024,192
20240515T133841.243Z,96.359192,192
20240515T133845.338Z,96.025246,192
20240515T133849.463Z,95.677277,192
20240515T133853.588Z,95.315392,192
20240515T133857.713Z,94.939705,192
20240515T133901.823Z,94.550323,192
20240515T133905.946Z,94.147377,192
20240515T133910.073Z,93.730988,192
20240515T133914.183Z,93.30127,192
20240515T133918.307Z,92.858368,192
20240515T133922.478Z,92.402405,192
20240515T133926.634Z,91.933525,192
20240515T133930.744Z,91.451881,192
20240515T133934.884Z,90.957603,192
20240515T133939.009Z,90.450851,192
20240515T133943.135Z,89.931778,192
20240515T133947.291Z,89.400536,192
20240515T133951.384Z,88.8573,192
20240515T133955.525Z,88.302223,192
20240515T133959.701Z,87.735481,192
20240515T134003.775Z,87.157242,192
20240515T134007.947Z,86.567688,192
20240515T134012.103Z,85.966988,192
20240515T134016.275Z,85.355339,192
20240515T134020.416Z,84.732918,192
20240515T134024.525Z,84.099915,192
20240515T134028.666Z,83.456528,192
20240515T134032.806Z,82.802948,192
20240515T134036.963Z,82.139381,192
20240515T134041.118Z,81.466019,192
20240515T134045.228Z,80.783073,192
20240515T134049.369Z,80.090752,192
20240515T134053.479Z,79.389259,192
20240515T134057.603Z,78.678825,192
20240515T134101.728Z,77.959648,192
20240515T134105.791Z,77.231949,192
20240515T134109.900Z,76.495964,192
20240515T134114.009Z,75.751907,192
20240515T134118.181Z,75,192
20240515T134122.306Z,74.240479,192
20240515T134123.431Z,0,64
LB,00565,0,T,TREND.TRACE3,20240515T134024.525Z,20240515T134123.446Z
TR,TREND.TRACE3,0,100,1,1,,0,0,2
20240515T134024.525Z,52,192
20240515T134028.666Z,45,192
20240515T134032.806Z,55,192
20240515T134036.963Z,45,192
20240515T134041.118Z,59,192
20240515T134045.228Z,50,192
20240515T134049.369Z,44,192
20240515T134053.479Z,42,192
20240515T134057.603Z,51,192
20240515T134101.728Z,51,192
20240515T134105.791Z,60,192
20240515T134109.900Z,46,192
20240515T134114.009Z,54,192
20240515T134118.181Z,46,192
20240515T134122.306Z,44,192
20240515T134123.446Z,0,64
LB,00536,0,T,TREND.TRACE4,20240515T134028.666Z,20240515T134123.446Z
TR,TREND.TRACE4,0,100,1,1,,0,0,2
20240515T134028.666Z,62,192
20240515T134032.806Z,61,192
20240515T134036.963Z,60,192
20240515T134041.118Z,59,192
20240515T134045.228Z,58,192
20240515T134049.369Z,57,192
20240515T134053.479Z,56,192
20240515T134057.603Z,55,192
20240515T134101.728Z,54,192
20240515T134105.791Z,53,192
20240515T134109.900Z,52,192
20240515T134114.009Z,51,192
20240515T134118.181Z,50,192
20240515T134122.306Z,49,192
20240515T134123.446Z,0,64
LB,04066,0,T,TREND.TRACE1,20240515T134753.259Z,20240515T135525.993Z
TR,TREND.TRACE1,0,100,1,1,,0,0,2
20240515T134753.259Z,0,0
20240515T134757.028Z,99.992386,192
20240515T134801.180Z,99.969543,192
20240515T134805.352Z,99.93148,192
20240515T134809.463Z,99.878204,192
20240515T134813.587Z,99.809738,192
20240515T134817.712Z,99.726097,192
20240515T134821.837Z,99.627304,192
20240515T134825.963Z,99.513405,192
20240515T134830.056Z,99.384415,192
20240515T134834.166Z,99.240387,192
20240515T134838.306Z,99.08136,192
20240515T134842.494Z,98.907379,192
20240515T134846.651Z,98.718506,192
20240515T134850.759Z,98.514786,192
20240515T134854.852Z,98.296288,192
20240515T134858.963Z,98.063087,192
20240515T134903.103Z,97.815239,192
20240515T134907.197Z,97.552826,192
20240515T134911.275Z,97.275932,192
20240515T134915.385Z,96.984634,192
20240515T134919.525Z,96.679024,192
20240515T134923.666Z,96.359192,192
20240515T134927.744Z,96.025246,192
20240515T134931.899Z,95.677277,192
20240515T134936.025Z,95.315392,192
20240515T134940.182Z,94.939705,192
20240515T134944.306Z,94.550323,192
20240515T134948.384Z,94.147377,192
20240515T134952.541Z,93.730988,192
20240515T134956.666Z,93.30127,192
20240515T135000.791Z,92.858368,192
20240515T135004.901Z,92.402405,192
20240515T135008.947Z,91.933525,192
20240515T135012.994Z,91.451881,192
20240515T135017.103Z,90.957603,192
20240515T135021.213Z,90.450851,192
20240515T135025.275Z,89.931778,192
20240515T135029.416Z,89.400536,192
20240515T135033.540Z,88.8573,192
20240515T135037.681Z,88.302223,192
20240515T135041.806Z,87.735481,192
20240515T135045.900Z,87.157242,192
20240515T135049.994Z,86.567688,192
20240515T135054.118Z,85.966988,192
20240515T135058.275Z,85.355339,192
20240515T135102.431Z,84.732918,192
20240515T135106.587Z,84.099915,192
20240515T135110.681Z,83.456528,192
20240515T135114.774Z,82.802948,192
20240515T135118.900Z,82.139381,192
20240515T135123.009Z,81.466019,192
20240515T135127.165Z,80.783073,192
20240515T135131.274Z,80.090752,192
20240515T135135.447Z,79.389259,192
20240515T135139.447Z,78.678825,192
20240515T135143.541Z,77.959648,192
20240515T135147.541Z,77.231949,192
20240515T135151.540Z,76.495964,192
20240515T135155.634Z,75.751907,192
20240515T135159.744Z,75,192
20240515T135203.744Z,74.240479,192
20240515T135207.853Z,73.473579,192
20240515T135211.963Z,72.699524,192
20240515T135216.041Z,71.918556,192
20240515T135220.165Z,71.130913,192
20240515T135224.291Z,70.33683,192
20240515T135228.431Z,69.53656,192
20240515T135232.541Z,68.730331,192
20240515T135236.697Z,67.918396,192
20240515T135240.822Z,67.101006,192
20240515T135244.947Z,66.278404,192
20240515T135249.041Z,65.450851,192
20240515T135253.181Z,64.618584,192
20240515T135257.307Z,63.781868,192
20240515T135301.447Z,62.940952,192
20240515T135305.557Z,62.096096,192
20240515T135309.650Z,61.247551,192
20240515T135313.807Z,60.395584,192
20240515T135317.994Z,59.540451,192
20240515T135322.057Z,58.682407,192
20240515T135326.181Z,57.821724,192
20240515T135330.369Z,56.958656,192
20240515T135334.478Z,56.093468,192
20240515T135338.634Z,55.226421,192
20240515T135342.776Z,54.357788,192
20240515T135346.854Z,53.487823,192
20240515T135350.962Z,52.616798,192
20240515T135355.072Z,51.744976,192
20240515T135359.244Z,50.87262,192
20240515T135403.369Z,50,192
20240515T135407.541Z,49.12738,192
20240515T135411.650Z,48.255024,192
20240515T135415.791Z,47.383202,192
20240515T135419.915Z,46.512177,192
20240515T135424.057Z,45.642212,192
20240515T135428.197Z,44.773579,192
20240515T135432.321Z,43.906532,192
20240515T135436.431Z,43.041344,192
20240515T135440.541Z,42.178276,192
20240515T135444.696Z,41.317593,192
20240515T135448.868Z,40.459549,192
20240515T135453.009Z,39.604416,192
20240515T135457.024Z,38.752449,192
20240515T135501.196Z,37.903904,192
20240515T135505.321Z,37.059048,192
20240515T135509.461Z,36.218132,192
20240515T135513.618Z,35.381416,192
20240515T135517.758Z,34.549149,192
20240515T135521.852Z,33.721592,192
20240515T135525.993Z,32.898994,192
LB,04066,0,T,TREND.TRACE2,20240515T134753.259Z,20240515T135525.993Z
TR,TREND.TRACE2,0,100,1,1,,0,0,2
20240515T134753.259Z,0,0
20240515T134757.028Z,50.87262,192
20240515T134801.180Z,51.744976,192
20240515T134805.352Z,52.616798,192
20240515T134809.463Z,53.487823,192
20240515T134813.587Z,54.357788,192
20240515T134817.712Z,55.226421,192
20240515T134821.837Z,56.093468,192
20240515T134825.963Z,56.958656,192
20240515T134830.056Z,57.821724,192
20240515T134834.166Z,58.682407,192
20240515T134838.306Z,59.540451,192
20240515T134842.494Z,60.395584,192
20240515T134846.651Z,61.247551,192
20240515T134850.759Z,62.096096,192
20240515T134854.852Z,62.940952,192
20240515T134858.963Z,63.781868,192
20240515T134903.103Z,64.618584,192
20240515T134907.197Z,65.450851,192
20240515T134911.275Z,66.278404,192
20240515T134915.385Z,67.101006,192
20240515T134919.525Z,67.918396,192
20240515T134923.666Z,68.730331,192
20240515T134927.744Z,69.53656,192
20240515T134931.899Z,70.33683,192
20240515T134936.025Z,71.130913,192
20240515T134940.182Z,71.918556,192
20240515T134944.306Z,72.699524,192
20240515T134948.384Z,73.473579,192
20240515T134952.541Z,74.240479,192
20240515T134956.666Z,75,192
20240515T135000.791Z,75.751907,192
20240515T135004.901Z,76.495964,192
20240515T135008.947Z,77.231949,192
20240515T135012.994Z,77.959648,192
20240515T135017.103Z,78.678825,192
20240515T135021.213Z,79.389259,192
20240515T135025.275Z,80.090752,192
20240515T135029.416Z,80.783073,192
20240515T135033.540Z,81.466019,192
20240515T135037.681Z,82.139381,192
20240515T135041.806Z,82.802948,192
20240515T135045.900Z,83.456528,192
20240515T135049.994Z,84.099915,192
20240515T135054.118Z,84.732918,192
20240515T135058.275Z,85.355339,192
20240515T135102.431Z,85.966988,192
20240515T135106.587Z,86.567688,192
20240515T135110.681Z,87.157242,192
20240515T135114.774Z,87.735481,192
20240515T135118.900Z,88.302223,192
20240515T135123.009Z,88.8573,192
20240515T135127.165Z,89.400536,192
20240515T135131.274Z,89.931778,192
20240515T135135.447Z,90.450851,192
20240515T135139.447Z,90.957603,192
20240515T135143.541Z,91.451881,192
20240515T135147.541Z,91.933525,192
20240515T135151.540Z,92.402405,192
20240515T135155.634Z,92.858368,192
20240515T135159.744Z,93.30127,192
20240515T135203.744Z,93.730988,192
20240515T135207.853Z,94.147377,192
20240515T135211.963Z,94.550323,192
20240515T135216.041Z,94.939705,192
20240515T135220.165Z,95.315392,192
20240515T135224.291Z,95.677277,192
20240515T135228.431Z,96.025246,192
20240515T135232.541Z,96.359192,192
20240515T135236.697Z,96.679024,192
20240515T135240.822Z,96.984634,192
20240515T135244.947Z,97.275932,192
20240515T135249.041Z,97.552826,192
20240515T135253.181Z,97.815239,192
20240515T135257.307Z,98.063087,192
20240515T135301.447Z,98.296288,192
20240515T135305.557Z,98.514786,192
20240515T135309.650Z,98.718506,192
20240515T135313.807Z,98.907379,192
20240515T135317.994Z,99.08136,192
20240515T135322.057Z,99.240387,192
20240515T135326.181Z,99.384415,192
20240515T135330.369Z,99.513405,192
20240515T135334.478Z,99.627304,192
20240515T135338.634Z,99.726097,192
20240515T135342.776Z,99.809738,192
20240515T135346.854Z,99.878204,192
20240515T135350.962Z,99.93148,192
20240515T135355.072Z,99.969543,192
20240515T135359.244Z,99.992386,192
20240515T135403.369Z,100,192
20240515T135407.541Z,99.992386,192
20240515T135411.650Z,99.969543,192
20240515T135415.791Z,99.93148,192
20240515T135419.915Z,99.878204,192
20240515T135424.057Z,99.809738,192
20240515T135428.197Z,99.726097,192
20240515T135432.321Z,99.627304,192
20240515T135436.431Z,99.513405,192
20240515T135440.541Z,99.384415,192
20240515T135444.696Z,99.240387,192
20240515T135448.868Z,99.08136,192
20240515T135453.009Z,98.907379,192
20240515T135457.024Z,98.718506,192
20240515T135501.196Z,98.514786,192
20240515T135505.321Z,98.296288,192
20240515T135509.461Z,98.063087,192
20240515T135513.618Z,97.815239,192
20240515T135517.758Z,97.552826,192
20240515T135521.852Z,97.275932,192
20240515T135525.993Z,96.984634,192
LB,04073,0,T,TREND.TRACE3,20240515T134753.259Z,20240515T135712.774Z
TR,TREND.TRACE3,0,100,1,1,,0,0,2
20240515T134753.259Z,0,0
20240515T134757.028Z,40,192
20240515T134801.180Z,50,192
20240515T134805.352Z,58,192
20240515T134809.463Z,53,192
20240515T134813.587Z,41,192
20240515T134817.712Z,59,192
20240515T134821.837Z,57,192
20240515T134825.963Z,58,192
20240515T134830.056Z,55,192
20240515T134834.166Z,54,192
20240515T134838.306Z,50,192
20240515T134842.494Z,49,192
20240515T134846.651Z,59,192
20240515T134850.759Z,58,192
20240515T134854.852Z,48,192
20240515T134858.963Z,60,192
20240515T134903.103Z,41,192
20240515T134907.197Z,51,192
20240515T134911.275Z,55,192
20240515T134915.385Z,50,192
20240515T134919.525Z,42,192
20240515T134923.666Z,47,192
20240515T134927.744Z,44,192
20240515T134931.899Z,52,192
20240515T134936.025Z,41,192
20240515T134940.182Z,53,192
20240515T134944.306Z,44,192
20240515T134948.384Z,52,192
20240515T134952.541Z,50,192
20240515T134956.666Z,59,192
20240515T135000.791Z,46,192
20240515T135004.901Z,60,192
20240515T135008.947Z,53,192
20240515T135012.994Z,53,192
20240515T135017.103Z,42,192
20240515T135021.213Z,40,192
20240515T135025.275Z,47,192
20240515T135029.416Z,50,192
20240515T135033.540Z,43,192
20240515T135037.681Z,52,192
20240515T135041.806Z,60,192
20240515T135045.900Z,57,192
20240515T135049.994Z,53,192
20240515T135054.118Z,41,192
20240515T135058.275Z,59,192
20240515T135102.431Z,41,192
20240515T135106.587Z,51,192
20240515T135110.681Z,41,192
20240515T135114.774Z,52,192
20240515T135118.900Z,58,192
20240515T135123.009Z,51,192
20240515T135127.165Z,43,192
20240515T135131.274Z,50,192
20240515T135135.447Z,45,192
20240515T135139.447Z,43,192
20240515T135143.541Z,59,192
20240515T135147.541Z,52,192
20240515T135151.540Z,58,192
20240515T135155.634Z,54,192
20240515T135159.744Z,54,192
20240515T135203.744Z,45,192
20240515T135207.853Z,59,192
20240515T135211.963Z,44,192
20240515T135216.041Z,53,192
20240515T135220.165Z,54,192
20240515T135224.291Z,50,192
20240515T135228.431Z,46,192
20240515T135232.541Z,56,192
20240515T135236.697Z,51,192
20240515T135240.822Z,48,192
20240515T135244.947Z,52,192
20240515T135249.041Z,59,192
20240515T135253.181Z,55,192
20240515T135257.307Z,50,192
20240515T135301.447Z,45,192
20240515T135305.557Z,50,192
20240515T135309.650Z,40,192
20240515T135313.807Z,53,192
20240515T135317.994Z,59,192
20240515T135322.057Z,57,192
20240515T135326.181Z,47,192
20240515T135330.369Z,41,192
20240515T135334.478Z,42,192
20240515T135338.634Z,54,192
20240515T135342.776Z,58,192
20240515T135346.854Z,40,192
20240515T135350.962Z,50,192
20240515T135355.072Z,59,192
20240515T135359.244Z,56,192
20240515T135403.369Z,50,192
20240515T135407.541Z,50,192
20240515T135411.650Z,45,192
20240515T135415.791Z,60,192
20240515T135419.915Z,47,192
20240515T135424.057Z,48,192
20240515T135428.197Z,56,192
20240515T135432.321Z,42,192
20240515T135436.431Z,48,192
20240515T135440.541Z,59,192
