LB,32755,0,T,BUILDING.FLOOR_02.ROOM_002.AC.TEMP,20200827T093200.000Z,20200827T110700.000Z
TR,BUILDING.FLOOR_02.ROOM_002.AC.TEMP,0,40,1,1,,0,0,2
20200827T093200.000Z,3,192
20200827T093205.000Z,8,192
20200827T093210.000Z,13,192
20200827T093215.000Z,18,192
20200827T093220.000Z,23,192
20200827T093225.000Z,28,192
20200827T093230.000Z,33,192
20200827T093235.000Z,39,192
20200827T093240.000Z,2,192
20200827T093245.000Z,7,192
20200827T093250.000Z,12,192
20200827T093255.000Z,17,192
20200827T093300.000Z,22,192
20200827T093305.000Z,27,192
20200827T093310.000Z,32,192
20200827T093315.000Z,37,192
20200827T093320.000Z,1,192
20200827T093325.000Z,6,192
20200827T093330.000Z,11,192
20200827T093335.000Z,16,192
20200827T093340.000Z,21,192
20200827T093345.000Z,26,192
20200827T093350.000Z,31,192
20200827T093355.000Z,37,192
20200827T093400.000Z,0,192
20200827T093405.000Z,5,192
20200827T093410.000Z,10,192
20200827T093415.000Z,15,192
20200827T093420.000Z,20,192
20200827T093425.000Z,25,192
20200827T093430.000Z,30,192
20200827T093435.000Z,35,192
20200827T093440.000Z,40,192
20200827T093445.000Z,4,192
20200827T093450.000Z,9,192
20200827T093455.000Z,14,192
20200827T093500.000Z,19,192
20200827T093505.000Z,25,192
20200827T093510.000Z,29,192
20200827T093515.000Z,34,192
20200827T093520.000Z,39,192
20200827T093525.000Z,3,192
20200827T093530.000Z,8,192
20200827T093535.000Z,13,192
20200827T093540.000Z,18,192
20200827T093545.000Z,23,192
20200827T093550.000Z,28,192
20200827T093555.000Z,33,192
20200827T093600.000Z,38,192
20200827T093605.000Z,3,192
20200827T093610.000Z,7,192
20200827T093615.000Z,12,192
20200827T093620.000Z,17,192
20200827T093625.000Z,22,192
20200827T093630.000Z,27,192
20200827T093635.000Z,32,192
20200827T093640.000Z,37,192
20200827T093645.000Z,1,192
20200827T093650.000Z,6,192
20200827T093655.000Z,11,192
20200827T093700.000Z,16,192
20200827T093705.000Z,21,192
20200827T093710.000Z,26,192
20200827T093715.000Z,31,192
20200827T093720.000Z,36,192
20200827T093725.000Z,0,192
20200827T093730.000Z,5,192
20200827T093735.000Z,10,192
20200827T093740.000Z,15,192
20200827T093745.000Z,20,192
20200827T093750.000Z,25,192
20200827T093755.000Z,30,192
