LB,32752,0,T,BUILDING.FLOOR_02.ROOM_001.AC.TEMP,20200921T111217.630Z,20200921T113110.643Z
TR,BUILDING.FLOOR_02.ROOM_001.AC.TEMP,0,40,1,1,,0,0,2
20200921T111217.630Z,0,192
20200921T111218.661Z,1,192
20200921T111219.692Z,2,192
20200921T111220.723Z,3,192
20200921T111221.739Z,4,192
20200921T111222.771Z,5,192
20200921T111223.787Z,6,192
20200921T111224.599Z,7,192
20200921T111225.631Z,8,192
20200921T111226.662Z,9,192
20200921T111227.693Z,10,192
20200921T111228.708Z,11,192
20200921T111229.724Z,12,192
20200921T111230.740Z,13,192
20200921T111231.771Z,14,192
20200921T111232.600Z,15,192
20200921T111233.647Z,16,192
20200921T111234.662Z,17,192
20200921T111235.693Z,18,192
20200921T111236.725Z,19,192
20200921T111237.740Z,20,192
20200921T111238.771Z,21,192
20200921T111239.787Z,22,192
20200921T111240.600Z,23,192
20200921T111241.616Z,24,192
20200921T111242.647Z,25,192
20200921T111243.663Z,26,192
20200921T111244.693Z,27,192
20200921T111245.710Z,28,192
20200921T111246.725Z,29,192
20200921T111247.741Z,30,192
20200921T111248.787Z,31,192
20200921T111249.631Z,32,192
20200921T111250.663Z,33,192
20200921T111251.709Z,34,192
20200921T111252.725Z,35,192
20200921T111253.757Z,36,192
20200921T111254.804Z,37,192
20200921T111255.616Z,38,192
20200921T111256.647Z,39,192
20200921T111257.678Z,40,192
20200921T111258.726Z,0,192
20200921T111259.756Z,1,192
20200921T111300.772Z,2,192
20200921T111301.601Z,3,192
20200921T111302.632Z,4,192
20200921T111303.647Z,5,192
20200921T111304.663Z,6,192
20200921T111305.678Z,7,192
20200921T111306.694Z,8,192
20200921T111307.710Z,9,192
20200921T111308.726Z,10,192
20200921T111309.757Z,11,192
20200921T111310.773Z,12,192
20200921T111311.789Z,13,192
20200921T111312.601Z,14,192
20200921T111313.616Z,15,192
20200921T111314.632Z,16,192
20200921T111315.648Z,17,192
20200921T111316.694Z,18,192
20200921T111317.741Z,19,192
20200921T111318.773Z,20,192
20200921T111319.601Z,21,192
20200921T111320.617Z,22,192
20200921T111321.648Z,23,192
20200921T111322.695Z,24,192
20200921T111323.711Z,25,192
20200921T111324.742Z,26,192
20200921T111325.758Z,27,192
20200921T111326.773Z,28,192
20200921T111327.789Z,29,192
20200921T111328.617Z,30,192
20200921T111329.649Z,31,192
20200921T111330.679Z,32,192
20200921T111331.695Z,33,192
20200921T111332.711Z,34,192
20200921T111333.742Z,35,192
20200921T111334.773Z,36,192
20200921T111335.789Z,37,192
20200921T111336.601Z,38,192
20200921T111337.633Z,39,192
20200921T111338.665Z,40,192
20200921T111339.711Z,0,192
20200921T111340.758Z,1,192
20200921T111341.789Z,2,192
20200921T111342.602Z,3,192
20200921T111343.633Z,4,192
20200921T111344.649Z,5,192
20200921T111345.681Z,6,192
20200921T111346.711Z,7,192
20200921T111347.743Z,8,192
20200921T111348.775Z,9,192
20200921T111349.602Z,10,192
20200921T111350.618Z,11,192
20200921T111351.633Z,12,192
20200921T111352.666Z,13,192
20200921T111353.680Z,14,192
20200921T111354.696Z,15,192
20200921T111355.728Z,16,192
20200921T111356.759Z,17,192
20200921T111357.806Z,18,192
20200921T111358.618Z,19,192
20200921T111359.634Z,20,192
20200921T111400.650Z,21,192
20200921T111401.681Z,22,192
20200921T111402.712Z,23,192
20200921T111403.728Z,24,192
20200921T111404.744Z,25,192
20200921T111405.775Z,26,192
20200921T111406.791Z,27,192
20200921T111407.619Z,28,192
20200921T111408.650Z,29,192
20200921T111409.681Z,30,192
20200921T111410.713Z,31,192
20200921T111411.728Z,32,192
20200921T111412.744Z,33,192
20200921T111413.776Z,34,192
20200921T111414.604Z,35,192
20200921T111415.619Z,36,192
20200921T111416.635Z,37,192
20200921T111417.650Z,38,192
20200921T111418.666Z,39,192
20200921T111419.698Z,40,192
20200921T111420.729Z,0,192
20200921T111421.744Z,1,192
20200921T111422.776Z,2,192
20200921T111423.604Z,3,192
20200921T111424.635Z,4,192
20200921T111425.666Z,5,192
20200921T111426.682Z,6,192
20200921T111427.698Z,7,192
20200921T111428.713Z,8,192
20200921T111429.729Z,9,192
20200921T111430.792Z,10,192
20200921T111431.604Z,11,192
20200921T111432.620Z,12,192
20200921T111433.635Z,13,192
20200921T111434.652Z,14,192
20200921T111435.667Z,15,192
20200921T111436.683Z,16,192
20200921T111437.714Z,17,192
20200921T111438.745Z,18,192
20200921T111439.761Z,19,192
20200921T111440.792Z,20,192
20200921T111441.604Z,21,192
20200921T111442.620Z,22,192
20200921T111443.636Z,23,192
20200921T111444.683Z,24,192
20200921T111445.699Z,25,192
20200921T111446.745Z,26,192
20200921T111447.777Z,27,192
20200921T111448.793Z,28,192
20200921T111449.605Z,29,192
20200921T111450.621Z,30,192
20200921T111451.637Z,31,192
20200921T111452.668Z,32,192
20200921T111453.699Z,33,192
20200921T111454.730Z,34,192
20200921T111455.762Z,35,192
20200921T111456.793Z,36,192
20200921T111457.605Z,37,192
20200921T111458.652Z,38,192
20200921T111459.684Z,39,192
20200921T111500.715Z,40,192
20200921T111501.746Z,0,192
20200921T111502.777Z,1,192
20200921T111503.793Z,2,192
20200921T111504.622Z,3,192
20200921T111505.653Z,4,192
20200921T111506.684Z,5,192
20200921T111507.699Z,6,192
20200921T111508.715Z,7,192
20200921T111509.731Z,8,192
20200921T111510.747Z,9,192
20200921T111511.793Z,10,192
20200921T111512.606Z,11,192
20200921T111513.655Z,12,192
20200921T111514.669Z,13,192
20200921T111515.715Z,14,192
20200921T111516.731Z,15,192
20200921T111517.763Z,16,192
20200921T111518.809Z,17,192
20200921T111519.622Z,18,192
20200921T111520.638Z,19,192
20200921T111521.668Z,20,192
20200921T111522.684Z,21,192
20200921T111523.700Z,22,192
20200921T111524.716Z,23,192
20200921T111525.763Z,24,192
20200921T111526.778Z,25,192
20200921T111527.809Z,26,192
20200921T111528.622Z,27,192
20200921T111529.669Z,28,192
20200921T111530.685Z,29,192
20200921T111531.716Z,30,192
20200921T111532.747Z,31,192
20200921T111533.779Z,32,192
20200921T111534.622Z,33,192
20200921T111535.638Z,34,192
20200921T111536.653Z,35,192
20200921T111537.669Z,36,192
20200921T111538.701Z,37,192
20200921T111539.717Z,38,192
20200921T111540.732Z,39,192
20200921T111541.747Z,40,192
20200921T111542.794Z,0,192
20200921T111543.623Z,1,192
20200921T111544.654Z,2,192
20200921T111545.685Z,3,192
20200921T111546.701Z,4,192
20200921T111547.747Z,5,192
20200921T111548.779Z,6,192
20200921T111549.639Z,7,192
20200921T111550.654Z,8,192
20200921T111551.669Z,9,192
20200921T111552.701Z,10,192
20200921T111553.717Z,11,192
20200921T111554.732Z,12,192
20200921T111555.748Z,13,192
20200921T111556.764Z,14,192
20200921T111557.780Z,15,192
20200921T111558.795Z,16,192
20200921T111559.608Z,17,192
20200921T111600.623Z,18,192
20200921T111601.639Z,19,192
20200921T111602.654Z,20,192
20200921T111603.686Z,21,192
20200921T111604.717Z,22,192
20200921T111605.748Z,23,192
20200921T111606.764Z,24,192
20200921T111607.780Z,25,192
20200921T111608.623Z,26,192
20200921T111609.654Z,27,192
20200921T111610.701Z,28,192
20200921T111611.732Z,29,192
20200921T111612.748Z,30,192
20200921T111613.780Z,31,192
20200921T111614.795Z,32,192
20200921T111615.624Z,33,192
20200921T111616.640Z,34,192
20200921T111617.655Z,35,192
20200921T111618.670Z,36,192
20200921T111619.702Z,37,192
20200921T111620.718Z,38,192
20200921T111621.733Z,39,192
20200921T111622.749Z,40,192
20200921T111623.780Z,0,192
20200921T111624.795Z,1,192
20200921T111625.625Z,2,192
20200921T111626.656Z,3,192
20200921T111627.671Z,4,192
20200921T111628.703Z,5,192
20200921T111629.734Z,6,192
20200921T111630.749Z,7,192
20200921T111631.780Z,8,192
20200921T111632.811Z,9,192
20200921T111633.624Z,10,192
20200921T111634.640Z,11,192
20200921T111635.656Z,12,192
20200921T111636.671Z,13,192
20200921T111637.687Z,14,192
20200921T111638.703Z,15,192
20200921T111639.718Z,16,192
20200921T111640.765Z,17,192
20200921T111641.780Z,18,192
20200921T111642.797Z,19,192
20200921T111643.624Z,20,192
20200921T111644.656Z,21,192
20200921T111645.687Z,22,192
20200921T111646.718Z,23,192
20200921T111647.750Z,24,192
20200921T111648.766Z,25,192
20200921T111649.781Z,26,192
20200921T111650.796Z,27,192
20200921T111651.610Z,28,192
20200921T111652.640Z,29,192
20200921T111653.672Z,30,192
20200921T111654.703Z,31,192
20200921T111655.735Z,32,192
20200921T111656.766Z,33,192
20200921T111657.781Z,34,192
20200921T111658.797Z,35,192
20200921T111659.610Z,36,192
20200921T111700.672Z,37,192
20200921T111701.719Z,38,192
20200921T111702.750Z,39,192
20200921T111703.766Z,40,192
20200921T111704.781Z,0,192
20200921T111705.797Z,1,192
20200921T111706.610Z,2,192
20200921T111707.625Z,3,192
20200921T111708.642Z,4,192
20200921T111709.672Z,5,192
20200921T111710.703Z,6,192
20200921T111711.719Z,7,192
20200921T111712.750Z,8,192
20200921T111713.797Z,9,192
20200921T111714.610Z,10,192
20200921T111715.625Z,11,192
20200921T111716.657Z,12,192
20200921T111717.689Z,13,192
20200921T111718.703Z,14,192
20200921T111719.750Z,15,192
20200921T111720.766Z,16,192
20200921T111721.782Z,17,192
