LB,32759,0,T,BAT1.MES,20200824T102822.193Z,20200824T104532.226Z
TR,BAT1.MES,0,65535,1,1,,0,0,2
20200824T102822.193Z,21580,192
20200824T102823.225Z,15851,192
20200824T102824.084Z,14102,192
20200824T102825.131Z,3716,192
20200824T102826.147Z,20068,192
20200824T102827.178Z,1356,192
20200824T102828.194Z,7026,192
20200824T102829.225Z,2078,192
20200824T102830.256Z,31583,192
20200824T102831.084Z,20478,192
20200824T102832.100Z,22960,192
20200824T102833.115Z,25487,192
20200824T102834.131Z,29387,192
20200824T102835.193Z,8605,192
20200824T102836.209Z,9853,192
20200824T102837.274Z,23445,192
20200824T102838.100Z,23157,192
20200824T102839.131Z,8,192
20200824T102840.163Z,27847,192
20200824T102841.178Z,21804,192
20200824T102842.193Z,13930,192
20200824T102843.241Z,17243,192
20200824T102844.256Z,7610,192
20200824T102845.068Z,12178,192
20200824T102846.084Z,14582,192
20200824T102847.115Z,26099,192
20200824T102848.147Z,195,192
20200824T102849.162Z,5187,192
20200824T102850.178Z,4776,192
20200824T102851.193Z,21613,192
20200824T102852.209Z,911,192
20200824T102853.240Z,18173,192
20200824T102854.069Z,16970,192
20200824T102855.099Z,15782,192
20200824T102856.115Z,2572,192
20200824T102857.131Z,30141,192
20200824T102858.162Z,25836,192
20200824T102859.178Z,25275,192
20200824T102900.193Z,15974,192
20200824T102901.241Z,2238,192
20200824T102902.255Z,1498,192
20200824T102903.069Z,26377,192
20200824T102904.084Z,24842,192
20200824T102905.131Z,29312,192
20200824T102906.146Z,28320,192
20200824T102907.162Z,8237,192
20200824T102908.178Z,6310,192
20200824T102909.193Z,32702,192
20200824T102910.225Z,30476,192
20200824T102911.240Z,26116,192
20200824T102912.068Z,16934,192
20200824T102913.115Z,10101,192
20200824T102914.131Z,21803,192
20200824T102915.162Z,25259,192
20200824T102916.178Z,16567,192
20200824T102917.209Z,23267,192
20200824T102918.240Z,27977,192
20200824T102919.272Z,25215,192
20200824T102920.100Z,19910,192
20200824T102921.131Z,21892,192
20200824T102922.146Z,8693,192
20200824T102923.162Z,9245,192
20200824T102924.208Z,18689,192
20200824T102925.225Z,27926,192
20200824T102926.241Z,9210,192
20200824T102927.084Z,10338,192
20200824T102928.099Z,2132,192
20200824T102929.131Z,24982,192
